id,content,server,channel,created,author,author_created,author_joined
845073149857890315,,Homework Help Voice,academic-help-2,2021-05-20 22:58:59.626000,cloudy,2018-04-28 23:25:43.544000,
845028139397546004,thanks,Homework Help Voice,academic-help-2,2021-05-20 20:00:08.296000,azliao_,2020-09-29 00:29:27.103000,2021-05-20 19:33:51.478244
845022628774805524,,Homework Help Voice,academic-help-2,2021-05-20 19:38:14.461000,azliao_,2020-09-29 00:29:27.103000,2021-05-20 19:33:51.478244
845018198957096960,Thanks,Homework Help Voice,academic-help-2,2021-05-20 19:20:38.310000,BuggsUggs,2021-05-04 16:13:43.249000,
845017079550705696,My answer is 33.6,Homework Help Voice,academic-help-2,2021-05-20 19:16:11.423000,BuggsUggs,2021-05-04 16:13:43.249000,
845015705946554378,Can someone help me with this question pls,Homework Help Voice,academic-help-2,2021-05-20 19:10:43.930000,BuggsUggs,2021-05-04 16:13:43.249000,
845015676648423455,,Homework Help Voice,academic-help-2,2021-05-20 19:10:36.945000,BuggsUggs,2021-05-04 16:13:43.249000,
845001992307998741,with my question,Homework Help Voice,academic-help-2,2021-05-20 18:16:14.344000,lewisvsthewrld,2020-01-11 19:33:48.315000,
845001979250868234,can you help,Homework Help Voice,academic-help-2,2021-05-20 18:16:11.231000,lewisvsthewrld,2020-01-11 19:33:48.315000,
845001182786748446,ok it says if ed sheeran sold 200 thousand first week and ariana grande sold 600 thousand first week how much would dua lipa sell if she was in the hip hop/rap genre,Homework Help Voice,academic-help-2,2021-05-20 18:13:01.339000,lewisvsthewrld,2020-01-11 19:33:48.315000,
844999947870011392,help,Homework Help Voice,academic-help-2,2021-05-20 18:08:06.912000,lewisvsthewrld,2020-01-11 19:33:48.315000,
844999665862836269,i need help,Homework Help Voice,academic-help-2,2021-05-20 18:06:59.676000,lewisvsthewrld,2020-01-11 19:33:48.315000,
844978892993331210,thanks @✨PollardsRho✨,Homework Help Voice,academic-help-2,2021-05-20 16:44:27.038000,bee,2018-02-19 21:13:40.514000,
844978387512721518,thank you for the help!!,Homework Help Voice,academic-help-2,2021-05-20 16:42:26.522000,bee,2018-02-19 21:13:40.514000,
844978363797995551,okay its finished,Homework Help Voice,academic-help-2,2021-05-20 16:42:20.868000,bee,2018-02-19 21:13:40.514000,
844978106120798258,i guess i get it,Homework Help Voice,academic-help-2,2021-05-20 16:41:19.433000,bee,2018-02-19 21:13:40.514000,
844977981818404894,i guess,Homework Help Voice,academic-help-2,2021-05-20 16:40:49.797000,bee,2018-02-19 21:13:40.514000,
844977935135539220,one has -90 degrees one has 0 degrees,Homework Help Voice,academic-help-2,2021-05-20 16:40:38.667000,bee,2018-02-19 21:13:40.514000,
844977902567424082,,Homework Help Voice,academic-help-2,2021-05-20 16:40:30.902000,bee,2018-02-19 21:13:40.514000,
844977871965257789,different degrees,Homework Help Voice,academic-help-2,2021-05-20 16:40:23.606000,bee,2018-02-19 21:13:40.514000,
844977804227772446,so even if they have different degrees its the same answer??,Homework Help Voice,academic-help-2,2021-05-20 16:40:07.456000,bee,2018-02-19 21:13:40.514000,
844977690330398720,ok,Homework Help Voice,academic-help-2,2021-05-20 16:39:40.301000,bee,2018-02-19 21:13:40.514000,
844977685268267009,"""arcsin""?",Homework Help Voice,academic-help-2,2021-05-20 16:39:39.094000,bee,2018-02-19 21:13:40.514000,
844977674727587891,"do i do ""arccos?""",Homework Help Voice,academic-help-2,2021-05-20 16:39:36.581000,bee,2018-02-19 21:13:40.514000,
844977661238575114,wait,Homework Help Voice,academic-help-2,2021-05-20 16:39:33.365000,bee,2018-02-19 21:13:40.514000,
844977641584852992,"and for the rest i just do stuff like ""arctan -0.8"" ""arctan 0.35""?",Homework Help Voice,academic-help-2,2021-05-20 16:39:28.679000,bee,2018-02-19 21:13:40.514000,
844977554653446144,"okay,,",Homework Help Voice,academic-help-2,2021-05-20 16:39:07.953000,bee,2018-02-19 21:13:40.514000,
844977432632229949,they have different degrees,Homework Help Voice,academic-help-2,2021-05-20 16:38:38.861000,bee,2018-02-19 21:13:40.514000,
844977419567497256,wait it doesnt seem right that these would have the same answer,Homework Help Voice,academic-help-2,2021-05-20 16:38:35.746000,bee,2018-02-19 21:13:40.514000,
844977323391713340,the answer to the previous question was 54.5,Homework Help Voice,academic-help-2,2021-05-20 16:38:12.816000,bee,2018-02-19 21:13:40.514000,
844977283672571934,is that. the answer????,Homework Help Voice,academic-help-2,2021-05-20 16:38:03.346000,bee,2018-02-19 21:13:40.514000,
844977269458206720,okay so i got 54.46,Homework Help Voice,academic-help-2,2021-05-20 16:37:59.957000,bee,2018-02-19 21:13:40.514000,
844977127669760023,do i add an = arctan 1.4 at the end????,Homework Help Voice,academic-help-2,2021-05-20 16:37:26.152000,bee,2018-02-19 21:13:40.514000,
844977093791055894,where do i put it in?????,Homework Help Voice,academic-help-2,2021-05-20 16:37:18.075000,bee,2018-02-19 21:13:40.514000,
844976956659335229,what do i do now,Homework Help Voice,academic-help-2,2021-05-20 16:36:45.380000,bee,2018-02-19 21:13:40.514000,
844976909397917716,okay so i put in.  0° < θ < 360°,Homework Help Voice,academic-help-2,2021-05-20 16:36:34.112000,bee,2018-02-19 21:13:40.514000,
844976698105528381,so. tan (theta) = 1.4 ????,Homework Help Voice,academic-help-2,2021-05-20 16:35:43.736000,bee,2018-02-19 21:13:40.514000,
844976622640562196,the second one????,Homework Help Voice,academic-help-2,2021-05-20 16:35:25.744000,bee,2018-02-19 21:13:40.514000,
844976613833310268,so???? which one of the two do i put in????,Homework Help Voice,academic-help-2,2021-05-20 16:35:23.644000,bee,2018-02-19 21:13:40.514000,
844976523202002984,how do i put in *two* equations at once then.,Homework Help Voice,academic-help-2,2021-05-20 16:35:02.036000,bee,2018-02-19 21:13:40.514000,
844976406848077824,how do i use that kind of calculator,Homework Help Voice,academic-help-2,2021-05-20 16:34:34.295000,bee,2018-02-19 21:13:40.514000,
844976381183787088,well where. wheres the graph.,Homework Help Voice,academic-help-2,2021-05-20 16:34:28.176000,bee,2018-02-19 21:13:40.514000,
844976290036842517,and i dont have a ti calculator,Homework Help Voice,academic-help-2,2021-05-20 16:34:06.445000,bee,2018-02-19 21:13:40.514000,
844976275621281805,i dont know what wolframalpha is!!!!,Homework Help Voice,academic-help-2,2021-05-20 16:34:03.008000,bee,2018-02-19 21:13:40.514000,
844976198396411974,or just. as a solution,Homework Help Voice,academic-help-2,2021-05-20 16:33:44.596000,bee,2018-02-19 21:13:40.514000,
844976180909834271,how do i write out the line in equation form,Homework Help Voice,academic-help-2,2021-05-20 16:33:40.427000,bee,2018-02-19 21:13:40.514000,
844976157648748594,"okay, so i just take that line???",Homework Help Voice,academic-help-2,2021-05-20 16:33:34.881000,bee,2018-02-19 21:13:40.514000,
844976135813332993,i had to remove the degree symbols as it wouldnt recognize them,Homework Help Voice,academic-help-2,2021-05-20 16:33:29.675000,bee,2018-02-19 21:13:40.514000,
844976068099440650,okay so now it looks like this.,Homework Help Voice,academic-help-2,2021-05-20 16:33:13.531000,bee,2018-02-19 21:13:40.514000,
844975907416571915,so what?? do i put 'x' in its place??,Homework Help Voice,academic-help-2,2021-05-20 16:32:35.221000,bee,2018-02-19 21:13:40.514000,
844975835860828180,its errors,Homework Help Voice,academic-help-2,2021-05-20 16:32:18.161000,bee,2018-02-19 21:13:40.514000,
844975827263291452,like this,Homework Help Voice,academic-help-2,2021-05-20 16:32:16.111000,bee,2018-02-19 21:13:40.514000,
844975820304810004,,Homework Help Voice,academic-help-2,2021-05-20 16:32:14.452000,bee,2018-02-19 21:13:40.514000,
844975722715938866,they both resulted in errors,Homework Help Voice,academic-help-2,2021-05-20 16:31:51.185000,bee,2018-02-19 21:13:40.514000,
844975703916675073,i already tried putting both parts into a graphing calculator tho??,Homework Help Voice,academic-help-2,2021-05-20 16:31:46.703000,bee,2018-02-19 21:13:40.514000,
844975503382937631,do i like put it into a graphing calculator or,Homework Help Voice,academic-help-2,2021-05-20 16:30:58.892000,bee,2018-02-19 21:13:40.514000,
844975455021957130,I still. Dont know what that means,Homework Help Voice,academic-help-2,2021-05-20 16:30:47.362000,bee,2018-02-19 21:13:40.514000,
844975293059694643,"what the hell does ""solve each equation to the nearest tenth 'using the given restrictions'"" mean",Homework Help Voice,academic-help-2,2021-05-20 16:30:08.747000,bee,2018-02-19 21:13:40.514000,
844975214629486593,***What the questions mean......***,Homework Help Voice,academic-help-2,2021-05-20 16:29:50.048000,bee,2018-02-19 21:13:40.514000,
844974842415808542,sobs,Homework Help Voice,academic-help-2,2021-05-20 16:28:21.305000,bee,2018-02-19 21:13:40.514000,
844974826976444438,"this was due half an hour ago,,",Homework Help Voice,academic-help-2,2021-05-20 16:28:17.624000,bee,2018-02-19 21:13:40.514000,
844974742032351242,I've been waiting for like an hour and a half <:cri:686939054893563934>,Homework Help Voice,academic-help-2,2021-05-20 16:27:57.372000,bee,2018-02-19 21:13:40.514000,
844968874225958953,i found the answer to #7 but since it didnt show work i STILL dont know how to do these,Homework Help Voice,academic-help-2,2021-05-20 16:04:38.378000,bee,2018-02-19 21:13:40.514000,
844968567639769089,@Mathematics i still need help,Homework Help Voice,academic-help-2,2021-05-20 16:03:25.282000,bee,2018-02-19 21:13:40.514000,
844966954296934420,Were you aware that there are *multiple* academic help channels?,Homework Help Voice,academic-help-2,2021-05-20 15:57:00.631000,bee,2018-02-19 21:13:40.514000,
844966914782134284,Thank you! For overlapping my own request!,Homework Help Voice,academic-help-2,2021-05-20 15:56:51.210000,bee,2018-02-19 21:13:40.514000,
844964181123268638,what,Homework Help Voice,academic-help-2,2021-05-20 15:45:59.455000,bee,2018-02-19 21:13:40.514000,
844964164534403083,@Mathematics,Homework Help Voice,academic-help-2,2021-05-20 15:45:55.500000,bee,2018-02-19 21:13:40.514000,
844964150535127131,"it said ""pinging in a few"" and it never did",Homework Help Voice,academic-help-2,2021-05-20 15:45:52.162000,bee,2018-02-19 21:13:40.514000,
844964117810511912,why didnt it ever ping,Homework Help Voice,academic-help-2,2021-05-20 15:45:44.360000,bee,2018-02-19 21:13:40.514000,
844964072716763256,what,Homework Help Voice,academic-help-2,2021-05-20 15:45:33.609000,bee,2018-02-19 21:13:40.514000,
844963131435253822,@Mathematics -Trigonometry,Homework Help Voice,academic-help-2,2021-05-20 15:41:49.190000,bee,2018-02-19 21:13:40.514000,
844963100130279475,is there like a role i can ping,Homework Help Voice,academic-help-2,2021-05-20 15:41:41.726000,bee,2018-02-19 21:13:40.514000,
844962709736521759,"hey i really need help with this,,",Homework Help Voice,academic-help-2,2021-05-20 15:40:08.649000,bee,2018-02-19 21:13:40.514000,
844960374326427648,,Homework Help Voice,academic-help-2,2021-05-20 15:30:51.844000,bee,2018-02-19 21:13:40.514000,
844960323667623967,i just need help with 7-12,Homework Help Voice,academic-help-2,2021-05-20 15:30:39.766000,bee,2018-02-19 21:13:40.514000,
844960305494622208,okay i've finished most of the questions now,Homework Help Voice,academic-help-2,2021-05-20 15:30:35.433000,bee,2018-02-19 21:13:40.514000,
844955598047150110,,Homework Help Voice,academic-help-2,2021-05-20 15:11:53.090000,bee,2018-02-19 21:13:40.514000,
844955529490464868,its not a test this time so there's a lot more questions,Homework Help Voice,academic-help-2,2021-05-20 15:11:36.745000,bee,2018-02-19 21:13:40.514000,
844955487610077216,i need help with my math homework again :(,Homework Help Voice,academic-help-2,2021-05-20 15:11:26.760000,bee,2018-02-19 21:13:40.514000,
844866343168770088,ok,Homework Help Voice,academic-help-2,2021-05-20 09:17:13.069000,helx8291,2020-09-03 07:16:34.328000,
844866206280319046,mhm,Homework Help Voice,academic-help-2,2021-05-20 09:16:40.432000,helx8291,2020-09-03 07:16:34.328000,
844865769996156939,ok,Homework Help Voice,academic-help-2,2021-05-20 09:14:56.414000,helx8291,2020-09-03 07:16:34.328000,
844865055752454144,Hey @☁ Katon | Tutor & Teacher Can i help with this question? five ballpoint pens cost as much as two fountain pens. How much are six fountain pens if one ballpoint pen cost $1,Homework Help Voice,academic-help-2,2021-05-20 09:12:06.125000,helx8291,2020-09-03 07:16:34.328000,
844798981694685224,?,Homework Help Voice,academic-help-2,2021-05-20 04:49:32.842000,Ksboi,2020-09-30 15:10:09.123000,
844798708477984798,@Roxbel?,Homework Help Voice,academic-help-2,2021-05-20 04:48:27.702000,Ksboi,2020-09-30 15:10:09.123000,
844797979910602772,so for this,Homework Help Voice,academic-help-2,2021-05-20 04:45:33.998000,Ksboi,2020-09-30 15:10:09.123000,
844797782179184690,I kinda get it,Homework Help Voice,academic-help-2,2021-05-20 04:44:46.855000,Ksboi,2020-09-30 15:10:09.123000,
844797761559986216,oh,Homework Help Voice,academic-help-2,2021-05-20 04:44:41.939000,Ksboi,2020-09-30 15:10:09.123000,
844797539365945354,yeah,Homework Help Voice,academic-help-2,2021-05-20 04:43:48.964000,Ksboi,2020-09-30 15:10:09.123000,
844797412174331915,huh,Homework Help Voice,academic-help-2,2021-05-20 04:43:18.639000,Ksboi,2020-09-30 15:10:09.123000,
844797307316600842,I need help,Homework Help Voice,academic-help-2,2021-05-20 04:42:53.639000,Ksboi,2020-09-30 15:10:09.123000,
844797277997760512,idk,Homework Help Voice,academic-help-2,2021-05-20 04:42:46.649000,Ksboi,2020-09-30 15:10:09.123000,
844797259685560340,for the first one it said decreasing by 18% so I multiplied it by a 1000,Homework Help Voice,academic-help-2,2021-05-20 04:42:42.283000,Ksboi,2020-09-30 15:10:09.123000,
844797083738177546,nvm,Homework Help Voice,academic-help-2,2021-05-20 04:42:00.334000,Ksboi,2020-09-30 15:10:09.123000,
844797072674258964,can you join vc or sum,Homework Help Voice,academic-help-2,2021-05-20 04:41:57.696000,Ksboi,2020-09-30 15:10:09.123000,
844796890796916746,,Homework Help Voice,academic-help-2,2021-05-20 04:41:14.333000,Ksboi,2020-09-30 15:10:09.123000,
844796881988878396,what did I do wrong for these 3,Homework Help Voice,academic-help-2,2021-05-20 04:41:12.233000,Ksboi,2020-09-30 15:10:09.123000,
844796764397109260,please,Homework Help Voice,academic-help-2,2021-05-20 04:40:44.197000,Ksboi,2020-09-30 15:10:09.123000,
844796750819753994,its due in 20 min can you help me,Homework Help Voice,academic-help-2,2021-05-20 04:40:40.960000,Ksboi,2020-09-30 15:10:09.123000,
844796554917445653,wait so its not,Homework Help Voice,academic-help-2,2021-05-20 04:39:54.253000,Ksboi,2020-09-30 15:10:09.123000,
844796282298957844,82?,Homework Help Voice,academic-help-2,2021-05-20 04:38:49.256000,Ksboi,2020-09-30 15:10:09.123000,
844796201991667723,100*.18?,Homework Help Voice,academic-help-2,2021-05-20 04:38:30.109000,Ksboi,2020-09-30 15:10:09.123000,
844796042913775616,um,Homework Help Voice,academic-help-2,2021-05-20 04:37:52.182000,Ksboi,2020-09-30 15:10:09.123000,
844796038082199603,um,Homework Help Voice,academic-help-2,2021-05-20 04:37:51.030000,Ksboi,2020-09-30 15:10:09.123000,
844796034109538314,um,Homework Help Voice,academic-help-2,2021-05-20 04:37:50.083000,Ksboi,2020-09-30 15:10:09.123000,
844795989377417216,um,Homework Help Voice,academic-help-2,2021-05-20 04:37:39.418000,Ksboi,2020-09-30 15:10:09.123000,
844795743079235614,k,Homework Help Voice,academic-help-2,2021-05-20 04:36:40.696000,Ksboi,2020-09-30 15:10:09.123000,
844795705687408711,can you check it?,Homework Help Voice,academic-help-2,2021-05-20 04:36:31.781000,Ksboi,2020-09-30 15:10:09.123000,
844795683713056799,,Homework Help Voice,academic-help-2,2021-05-20 04:36:26.542000,Ksboi,2020-09-30 15:10:09.123000,
844790798671151105,@​everyone someone help are these right?,Homework Help Voice,academic-help-2,2021-05-20 04:17:01.857000,Ksboi,2020-09-30 15:10:09.123000,
844774127532769281,anyone know how to do this,Homework Help Voice,academic-help-2,2021-05-20 03:10:47.148000,Goliath,2016-08-31 16:40:33.896000,2021-05-20 03:10:18.754710
844696201147711509,i am thinking,Homework Help Voice,academic-help-2,2021-05-19 22:01:08.050000,bagel,2019-04-09 23:30:40.710000,2021-05-19 21:45:41.452658
844693013170749460,i knovv nothig,Homework Help Voice,academic-help-2,2021-05-19 21:48:27.977000,bagel,2019-04-09 23:30:40.710000,2021-05-19 21:45:41.452658
844692844266389544,ss,Homework Help Voice,academic-help-2,2021-05-19 21:47:47.707000,bagel,2019-04-09 23:30:40.710000,2021-05-19 21:45:41.452658
844671316463845418,lol,Homework Help Voice,academic-help-2,2021-05-19 20:22:15.079000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671313838342153,my guy,Homework Help Voice,academic-help-2,2021-05-19 20:22:14.453000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671310708604968,naw i forgot to finish it,Homework Help Voice,academic-help-2,2021-05-19 20:22:13.707000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671282745180221,LOL,Homework Help Voice,academic-help-2,2021-05-19 20:22:07.040000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671279226290187,to finish it,Homework Help Voice,academic-help-2,2021-05-19 20:22:06.201000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671270376177675,I forgot,Homework Help Voice,academic-help-2,2021-05-19 20:22:04.091000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671263246778389,naw,Homework Help Voice,academic-help-2,2021-05-19 20:22:02.391000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671176571355136,sheeeet,Homework Help Voice,academic-help-2,2021-05-19 20:21:41.726000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671163552497664,min,Homework Help Voice,academic-help-2,2021-05-19 20:21:38.622000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671161816186931,now I have to finish this in 10,Homework Help Voice,academic-help-2,2021-05-19 20:21:38.208000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671144958623744,finished my english,Homework Help Voice,academic-help-2,2021-05-19 20:21:34.189000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844671051253284904,o,Homework Help Voice,academic-help-2,2021-05-19 20:21:11.848000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844670912796033034,3rd,Homework Help Voice,academic-help-2,2021-05-19 20:20:38.837000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844670875067613274,hmm,Homework Help Voice,academic-help-2,2021-05-19 20:20:29.842000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844670408930492438,i have more,Homework Help Voice,academic-help-2,2021-05-19 20:18:38.706000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844670394391593002,,Homework Help Voice,academic-help-2,2021-05-19 20:18:35.240000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844670371533684807,then,Homework Help Voice,academic-help-2,2021-05-19 20:18:29.790000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844670366365909034,B,Homework Help Voice,academic-help-2,2021-05-19 20:18:28.558000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844664268141625384,GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOODAAAAAAAAAAAAAAAAAAAAAAAAAAAAAMNNNNNNNNNNNNNNN',Homework Help Voice,academic-help-2,2021-05-19 19:54:14.628000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844664226622734356,WHY THIS BOT TAKE SOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO LOONNNNGNGGG',Homework Help Voice,academic-help-2,2021-05-19 19:54:04.729000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844664191730319381,"DANG""",Homework Help Voice,academic-help-2,2021-05-19 19:53:56.410000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663579173322782,kk,Homework Help Voice,academic-help-2,2021-05-19 19:51:30.365000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663483471888385,kk,Homework Help Voice,academic-help-2,2021-05-19 19:51:07.548000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663366177783839,this is due at 3 30,Homework Help Voice,academic-help-2,2021-05-19 19:50:39.583000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663356706390016,,Homework Help Voice,academic-help-2,2021-05-19 19:50:37.325000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663322002456636,bruhhhhhhhhhh,Homework Help Voice,academic-help-2,2021-05-19 19:50:29.051000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663300804837396,@Biology,Homework Help Voice,academic-help-2,2021-05-19 19:50:23.997000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663240843591720,it,Homework Help Voice,academic-help-2,2021-05-19 19:50:09.701000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663238456377404,canceled,Homework Help Voice,academic-help-2,2021-05-19 19:50:09.132000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663226385170452,who,Homework Help Voice,academic-help-2,2021-05-19 19:50:06.254000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663155519258635,@Biology,Homework Help Voice,academic-help-2,2021-05-19 19:49:49.358000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844663132319907881,k,Homework Help Voice,academic-help-2,2021-05-19 19:49:43.827000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844662480088465468,k,Homework Help Voice,academic-help-2,2021-05-19 19:47:08.323000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844662260073103390,k,Homework Help Voice,academic-help-2,2021-05-19 19:46:15.867000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661909901803561,ook,Homework Help Voice,academic-help-2,2021-05-19 19:44:52.380000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661818836123680,:/,Homework Help Voice,academic-help-2,2021-05-19 19:44:30.668000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661816978178088,i forgot about them,Homework Help Voice,academic-help-2,2021-05-19 19:44:30.225000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661798878970097,they both due at 3:30,Homework Help Voice,academic-help-2,2021-05-19 19:44:25.910000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661778390712402,im double tasking,Homework Help Voice,academic-help-2,2021-05-19 19:44:21.025000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661766431440936,,Homework Help Voice,academic-help-2,2021-05-19 19:44:18.174000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661703672987688,can u help with more?,Homework Help Voice,academic-help-2,2021-05-19 19:44:03.211000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661691111440454,ook,Homework Help Voice,academic-help-2,2021-05-19 19:44:00.216000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844661330350440499,a or B right?,Homework Help Voice,academic-help-2,2021-05-19 19:42:34.204000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844658872584241163,man I need to finish this quick,Homework Help Voice,academic-help-2,2021-05-19 19:32:48.227000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844658851495542794,I need help with this STAT,Homework Help Voice,academic-help-2,2021-05-19 19:32:43.199000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844627737024135168,Ok thanks,Homework Help Voice,academic-help-2,2021-05-19 17:29:04.931000,Lam1478,2018-05-26 13:11:51.534000,2021-05-19 17:20:19.511686
844627664106553394,Oh ok so the inscribed angle is 54,Homework Help Voice,academic-help-2,2021-05-19 17:28:47.546000,Lam1478,2018-05-26 13:11:51.534000,2021-05-19 17:20:19.511686
844627044544413716,And I need to find the angle of the inscribed angle,Homework Help Voice,academic-help-2,2021-05-19 17:26:19.831000,Lam1478,2018-05-26 13:11:51.534000,2021-05-19 17:20:19.511686
844626875422081034,Because the central angle of this circle is 108,Homework Help Voice,academic-help-2,2021-05-19 17:25:39.509000,Lam1478,2018-05-26 13:11:51.534000,2021-05-19 17:20:19.511686
844626807536877659,Does a central angle have the same angle as an arc length?,Homework Help Voice,academic-help-2,2021-05-19 17:25:23.324000,Lam1478,2018-05-26 13:11:51.534000,2021-05-19 17:20:19.511686
844625995122475019,Hi can someone help with geometry,Homework Help Voice,academic-help-2,2021-05-19 17:22:09.629000,Lam1478,2018-05-26 13:11:51.534000,2021-05-19 17:20:19.511686
844591757768392744,Is this good?,Homework Help Voice,academic-help-2,2021-05-19 15:06:06.808000,wocky,2019-09-01 02:32:08.645000,
844591744837877810,,Homework Help Voice,academic-help-2,2021-05-19 15:06:03.725000,wocky,2019-09-01 02:32:08.645000,
844547008790134834,Okay tysm!,Homework Help Voice,academic-help-2,2021-05-19 12:08:17.820000,𝓢𝓶𝓪𝓻𝓽𝓮𝓻𝓣𝓱𝓪𝓷𝓨𝓸𝓾 ;),2021-01-24 07:24:26.863000,
844473788585869323,🙇‍♀️,Homework Help Voice,academic-help-2,2021-05-19 07:17:20.763000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794
844473764254580777,O,Homework Help Voice,academic-help-2,2021-05-19 07:17:14.962000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794
844472179320291349,Xcubed*,Homework Help Voice,academic-help-2,2021-05-19 07:10:57.084000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794
844471930211794944,"The quotient and remainder of the following formula A divided by formula B
A=x²-x 8
B=x +2",Homework Help Voice,academic-help-2,2021-05-19 07:09:57.692000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794
844471854319796235,Rough translation,Homework Help Voice,academic-help-2,2021-05-19 07:09:39.598000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794
844471803518255124,,Homework Help Voice,academic-help-2,2021-05-19 07:09:27.486000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794
844417739938463764,Ok ty,Homework Help Voice,academic-help-2,2021-05-19 03:34:37.724000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070
844417515618697246,*Eg,Homework Help Voice,academic-help-2,2021-05-19 03:33:44.242000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070
844417425645633576,So the greatest would be E,Homework Help Voice,academic-help-2,2021-05-19 03:33:22.791000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070
844416666334658591,So E would be FH?,Homework Help Voice,academic-help-2,2021-05-19 03:30:21.757000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070
844415928094556170,I missed the first half of the semester can you give an example of an opposite angle?,Homework Help Voice,academic-help-2,2021-05-19 03:27:25.747000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070
844415538313560085,,Homework Help Voice,academic-help-2,2021-05-19 03:25:52.816000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070
