id,content,server,channel,created,author,author_created,author_joined,posted-relative,ask-to-ask
8.41750575096005E+017,but what do i do so x is on only 1 side?,Homework Help Voice,academic-help-3,2021-05-11 18:56:16.072000,bonkayoyo,2016-10-31 07:26:08.395000,,,
8.41750736286515E+017,so 37584=105x left?,Homework Help Voice,academic-help-3,2021-05-11 18:56:54.503000,bonkayoyo,2016-10-31 07:26:08.395000,,,
8.41750806113026E+017,ok i understand thanks,Homework Help Voice,academic-help-3,2021-05-11 18:57:11.151000,bonkayoyo,2016-10-31 07:26:08.395000,,,
8.41750845061857E+017,22%?,Homework Help Voice,academic-help-2,2021-05-11 18:57:20.437000,vipo,2017-06-06 22:24:03.432000,,,
8.41752154422379E+017,and it’s a dependent event correct?,Homework Help Voice,academic-help-2,2021-05-11 19:02:32.613000,vipo,2017-06-06 22:24:03.432000,,,
8.4175225657072E+017,ok,Homework Help Voice,academic-help-3,2021-05-11 19:02:56.967000,Jad<3,2020-10-02 20:58:55.223000,,,
8.41753737735045E+017,so then for #2 the probability of finding a blue sock would be 8/20 (40%) for initially for the first one right?,Homework Help Voice,academic-help-2,2021-05-11 19:08:50.104000,vipo,2017-06-06 22:24:03.432000,,,
8.4175549810108E+017,,Homework Help Voice,academic-help-3,2021-05-11 19:15:49.808000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41755517587554E+017,Can I get some help?,Homework Help Voice,academic-help-3,2021-05-11 19:15:54.454000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41755630137901E+017,what does the third question mean by selecting two face cards when the first card is replaced,Homework Help Voice,academic-help-2,2021-05-11 19:16:21.288000,vipo,2017-06-06 22:24:03.432000,,,
8.41756225972077E+017,"I'm not sure of anything you guys are saying, but sure.",Homework Help Voice,academic-help-3,2021-05-11 19:18:43.346000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41757272454857E+017,"So, in short, the answer is 129.12?",Homework Help Voice,academic-help-3,2021-05-11 19:22:52.847000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.4175741221811E+017,whats AB x AC ?,Homework Help Voice,academic-help-3,2021-05-11 19:23:26.169000,bonkayoyo,2016-10-31 07:26:08.395000,,,
8.41757886581572E+017,,Homework Help Voice,academic-help-2,2021-05-11 19:25:19.266000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41757897557279E+017,Help?,Homework Help Voice,academic-help-2,2021-05-11 19:25:21.883000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41758359895409E+017,Can someone help me in #academic-help-2,Homework Help Voice,academic-help-3,2021-05-11 19:27:12.113000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41758725021893E+017,What's that?,Homework Help Voice,academic-help-2,2021-05-11 19:28:39.166000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.4175887139065E+017,How do I find the area? what's the formula?,Homework Help Voice,academic-help-2,2021-05-11 19:29:14.063000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41759319921525E+017,8,Homework Help Voice,academic-help-2,2021-05-11 19:31:01.001000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41759328179847E+017,Lol.,Homework Help Voice,academic-help-2,2021-05-11 19:31:02.970000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41759858256118E+017,what do you get if u divide 2rH with 2?,Homework Help Voice,academic-help-3,2021-05-11 19:33:09.350000,bonkayoyo,2016-10-31 07:26:08.395000,,,
8.41760191975784E+017,Ohh bet,Homework Help Voice,academic-help-2,2021-05-11 19:34:28.915000,!    JayKay,2020-02-23 16:51:47.083000,,,
8.41764807655948E+017,eeeggh hi!! sorry to bother im just. having a really hard time figuring this out and the advice my teacher gave me didnt rly help at all or make sense. (i have a picture of the problem + what my teacher told me when i said i was struggling if anyone thinks they might be able to clarify that?),Homework Help Voice,academic-help-2,2021-05-11 19:52:49.379000,cryptid-type-beat,2020-01-17 19:15:22.467000,,,
8.4176506704547E+017,yessir,Homework Help Voice,academic-help-2,2021-05-11 19:53:51.222000,cryptid-type-beat,2020-01-17 19:15:22.467000,,,
8.41765129817424E+017,oohh,Homework Help Voice,academic-help-2,2021-05-11 19:54:06.188000,cryptid-type-beat,2020-01-17 19:15:22.467000,,,
8.41765476232463E+017,Anyone help me with one math problem,Homework Help Voice,academic-help-2,2021-05-11 19:55:28.780000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:03:42.832340000,
8.41765524749025E+017,agahg thanks so much!!,Homework Help Voice,academic-help-2,2021-05-11 19:55:40.347000,cryptid-type-beat,2020-01-17 19:15:22.467000,,,
8.4176557218988E+017,,Homework Help Voice,academic-help-2,2021-05-11 19:55:51.658000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:04:05.710340000,
8.41765589869527E+017,Here,Homework Help Voice,academic-help-2,2021-05-11 19:55:55.873000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:04:09.925340000,
8.41765681657414E+017,OkAy,Homework Help Voice,academic-help-2,2021-05-11 19:56:17.757000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:04:31.809340000,
8.41765807167242E+017,HHhhH i have no idea what that means,Homework Help Voice,academic-help-2,2021-05-11 19:56:47.681000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:05:01.733340000,
8.41765821491577E+017,im in 8th,Homework Help Voice,academic-help-2,2021-05-11 19:56:51.096000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:05:05.148340000,
8.41765972100121E+017,T__T nvm ima just randomly pick one,Homework Help Voice,academic-help-2,2021-05-11 19:57:27.004000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:05:41.056340000,
8.41765986310685E+017,cuz i need finish,Homework Help Voice,academic-help-2,2021-05-11 19:57:30.392000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:05:44.444340000,
8.41766073942803E+017,Yaya ty,Homework Help Voice,academic-help-2,2021-05-11 19:57:51.285000,𝚂𝚊𝚛𝚊𝚗𝚐 ♥,2020-11-07 16:18:45.090000,2021-05-11 19:51:45.947660,0 days 00:06:05.337340000,
8.4178523411474E+017,Okay so it’s not necessarily a sheet but it’s a game called orbit integers I’ve been playing it for a hour and I need a 40 per min 100 percent correct score for a quiz grade do you think you could help?,Homework Help Voice,academic-help-2,2021-05-11 21:13:59.426000,moo,2019-02-23 02:33:40.971000,2021-05-11 21:12:06.684102,0 days 00:01:52.741898000,
8.41785445833638E+017,Whoops sorry forgot to tag u in the post above,Homework Help Voice,academic-help-2,2021-05-11 21:14:49.904000,moo,2019-02-23 02:33:40.971000,2021-05-11 21:12:06.684102,0 days 00:02:43.219898000,
8.41785777510679E+017,Ohhhh sorry,Homework Help Voice,academic-help-2,2021-05-11 21:16:08.982000,moo,2019-02-23 02:33:40.971000,2021-05-11 21:12:06.684102,0 days 00:04:02.297898000,
8.41788259259646E+017,Yea it’s not a quiz tho we took the real quiz I got a 98 on it but sense other kids did bad she decided not to count it. I am very good at slow math and getting to the answer just don’t have the reflexes to do well enough in this game,Homework Help Voice,academic-help-2,2021-05-11 21:26:00.677000,moo,2019-02-23 02:33:40.971000,2021-05-11 21:12:06.684102,0 days 00:13:53.992898000,
8.41797955060367E+017,Sara@𝚂𝚊𝚛𝚊𝚗𝚐 ♥  options A is correct.,Homework Help Voice,academic-help-2,2021-05-11 22:04:32.336000,Prof.Nash,2021-05-08 10:56:13.027000,2021-05-11 21:57:15.284776,0 days 00:07:17.051224000,
8.41885048508383E+017,,Homework Help Voice,academic-help-3,2021-05-12 03:50:37.032000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:02:05.123247000,
8.41886058362045E+017,ac cong ac = reflexive property of congruence?,Homework Help Voice,academic-help-3,2021-05-12 03:54:37.800000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:06:05.891247000,
8.4188621556967E+017,👍,Homework Help Voice,academic-help-3,2021-05-12 03:55:15.281000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:06:43.372247000,
8.41886306917548E+017,i have another,Homework Help Voice,academic-help-3,2021-05-12 03:55:37.060000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:07:05.151247000,
8.41886435249357E+017,,Homework Help Voice,academic-help-3,2021-05-12 03:56:07.657000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:07:35.748247000,
8.41887353827885E+017,👍  thanks pickle,Homework Help Voice,academic-help-3,2021-05-12 03:59:46.663000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:11:14.754247000,
8.41887401949266E+017,im lost on the first 2,Homework Help Voice,academic-help-2,2021-05-12 03:59:58.136000,shey,2017-06-13 05:11:05.352000,,,
8.41887708461007E+017,it was correct,Homework Help Voice,academic-help-3,2021-05-12 04:01:11.214000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:12:39.305247000,
8.41887718560498E+017,for both,Homework Help Voice,academic-help-3,2021-05-12 04:01:13.622000,dean!s,2017-01-20 06:45:30.668000,2021-05-12 03:48:31.908753,0 days 00:12:41.713247000,
8.41887791041741E+017,"i get it but i dont, i might sound so dumb",Homework Help Voice,academic-help-2,2021-05-12 04:01:30.903000,shey,2017-06-13 05:11:05.352000,,,
8.41887864757027E+017,i get the equation but using it😐,Homework Help Voice,academic-help-2,2021-05-12 04:01:48.478000,shey,2017-06-13 05:11:05.352000,,,
8.41890244218585E+017,272?,Homework Help Voice,academic-help-2,2021-05-12 04:11:15.786000,shey,2017-06-13 05:11:05.352000,,,
8.4189056696687E+017,2,Homework Help Voice,academic-help-2,2021-05-12 04:12:32.735000,shey,2017-06-13 05:11:05.352000,,,
8.41891147467063E+017,no,Homework Help Voice,academic-help-2,2021-05-12 04:14:51.137000,shey,2017-06-13 05:11:05.352000,,,
8.4189255156079E+017,???,Homework Help Voice,academic-help-2,2021-05-12 04:20:25.899000,shey,2017-06-13 05:11:05.352000,,,
8.41892731454489E+017,,Homework Help Voice,academic-help-2,2021-05-12 04:21:08.789000,shey,2017-06-13 05:11:05.352000,,,
8.4189497209376E+017,oh thanks im going to try it,Homework Help Voice,academic-help-2,2021-05-12 04:30:02.999000,shey,2017-06-13 05:11:05.352000,,,
8.41895982429372E+017,im sooo lost,Homework Help Voice,academic-help-2,2021-05-12 04:34:03.882000,shey,2017-06-13 05:11:05.352000,,,
8.41898403981558E+017,which is,Homework Help Voice,academic-help-2,2021-05-12 04:43:41.225000,shey,2017-06-13 05:11:05.352000,,,
8.41898844837249E+017,this shit impossible,Homework Help Voice,academic-help-2,2021-05-12 04:45:26.333000,shey,2017-06-13 05:11:05.352000,,,
8.4190004764554E+017,thx,Homework Help Voice,academic-help-2,2021-05-12 04:50:13.105000,shey,2017-06-13 05:11:05.352000,,,
8.42026916482515E+017,Can you help me guys?,Homework Help Voice,academic-help-2,2021-05-12 13:14:20.993000,zEq,2020-03-14 12:36:14.057000,,,
8.42027091200311E+017,Triangle ABC  a=3 b=5 y=120°  a)find c  b) sin a,Homework Help Voice,academic-help-2,2021-05-12 13:15:02.649000,zEq,2020-03-14 12:36:14.057000,,,
8.42027591489159E+017,I rlly dont know my teacher send this to me 😄,Homework Help Voice,academic-help-2,2021-05-12 13:17:01.927000,zEq,2020-03-14 12:36:14.057000,,,
8.42107568464855E+017,,Homework Help Voice,academic-help-2,2021-05-12 18:34:49.924000,hunter,2019-09-21 20:40:55.826000,2021-05-12 18:16:34.257020,0 days 00:18:15.666980000,
8.4212437756176E+017,,Homework Help Voice,academic-help-2,2021-05-12 19:41:37.525000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:03:51.255160000,
8.42124657141481E+017,,Homework Help Voice,academic-help-2,2021-05-12 19:42:44.182000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:04:57.912160000,
8.42124657473487E+017,hmmm,Homework Help Voice,academic-help-2,2021-05-12 19:42:44.261000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:04:57.991160000,
8.42125233006707E+017,not A,Homework Help Voice,academic-help-2,2021-05-12 19:45:01.479000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:15.209160000,
8.4212523853611E+017,Not B,Homework Help Voice,academic-help-2,2021-05-12 19:45:02.797000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:16.527160000,
8.42125251592979E+017,Not D,Homework Help Voice,academic-help-2,2021-05-12 19:45:05.910000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:19.640160000,
8.42125265694097E+017,so it could be C,Homework Help Voice,academic-help-2,2021-05-12 19:45:09.272000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:23.002160000,
8.42125270000992E+017,yay,Homework Help Voice,academic-help-2,2021-05-12 19:45:10.299000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:24.029160000,
8.42125282982625E+017,i was right,Homework Help Voice,academic-help-2,2021-05-12 19:45:13.394000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:27.124160000,
8.42125346366161E+017,,Homework Help Voice,academic-help-2,2021-05-12 19:45:28.506000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840,-10 days +16:07:42.236160000,
8.4212788473915E+017,i need help with venn diagrams😭😭,Homework Help Voice,academic-help-3,2021-05-12 19:55:33.701000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:02:45.559685000,
8.42128182165635E+017,"There are 120 people in a sport centre.
78 people use the gym.
46 people use the swimming pool.
45 people use the track.
21 people use the gym and the pool.
16 people use the pool and the track.
24 people use the gym and the track.
9 people use all three facilities.
A person is selected at random.
What is the probability that this person doesn't use any facility?",Homework Help Voice,academic-help-3,2021-05-12 19:56:44.613000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:03:56.471685000,
8.42128404153107E+017,yeah but i think its wrong because the total doesnt add up,Homework Help Voice,academic-help-3,2021-05-12 19:57:37.539000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:04:49.397685000,
8.42128566467691E+017,,Homework Help Voice,academic-help-3,2021-05-12 19:58:16.238000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:05:28.096685000,
8.4212857268378E+017,sorry its sideways lol,Homework Help Voice,academic-help-3,2021-05-12 19:58:17.720000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:05:29.578685000,
8.42128668649849E+017,my teacher said to subtract them but i still dk,Homework Help Voice,academic-help-3,2021-05-12 19:58:40.600000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:05:52.458685000,
8.42129064705E+017,yes,Homework Help Voice,academic-help-3,2021-05-12 20:00:15.027000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:07:26.885685000,
8.42129118534828E+017,so i took away 9 from the people who did 2 things,Homework Help Voice,academic-help-3,2021-05-12 20:00:27.861000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:07:39.719685000,
8.42129156758438E+017,o,Homework Help Voice,academic-help-3,2021-05-12 20:00:36.974000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:07:48.832685000,
8.42129177418662E+017,okay,Homework Help Voice,academic-help-3,2021-05-12 20:00:41.900000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:07:53.758685000,
8.42129244679307E+017,like everything or what i have on the diagram,Homework Help Voice,academic-help-3,2021-05-12 20:00:57.936000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:08:09.794685000,
8.42129343390941E+017,kk,Homework Help Voice,academic-help-3,2021-05-12 20:01:21.471000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:08:33.329685000,
8.42129562644119E+017,i got 119,Homework Help Voice,academic-help-3,2021-05-12 20:02:13.745000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:09:25.603685000,
8.42129872348643E+017,oh ok,Homework Help Voice,academic-help-3,2021-05-12 20:03:27.584000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:10:39.442685000,
8.42129964455559E+017,49,Homework Help Voice,academic-help-3,2021-05-12 20:03:49.544000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:11:01.402685000,
8.42130110999953E+017,is that the answer,Homework Help Voice,academic-help-3,2021-05-12 20:04:24.483000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:11:36.341685000,
8.42130125210386E+017,49/120,Homework Help Voice,academic-help-3,2021-05-12 20:04:27.871000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:11:39.729685000,
8.42130388658946E+017,do i take away the rest of it,Homework Help Voice,academic-help-3,2021-05-12 20:05:30.682000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:12:42.540685000,
8.42130571621695E+017,12,Homework Help Voice,academic-help-3,2021-05-12 20:06:14.304000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:13:26.162685000,
8.4213066640982E+017,ahaha,Homework Help Voice,academic-help-3,2021-05-12 20:06:36.903000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:13:48.761685000,
8.42130668837929E+017,so,Homework Help Voice,academic-help-3,2021-05-12 20:06:37.482000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:13:49.340685000,
8.4213068088764E+017,-9,Homework Help Voice,academic-help-3,2021-05-12 20:06:40.355000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:13:52.213685000,
8.42130842725122E+017,thanks man ur a life saver,Homework Help Voice,academic-help-3,2021-05-12 20:07:18.940000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:14:30.798685000,
8.42130996505477E+017,😁,Homework Help Voice,academic-help-3,2021-05-12 20:07:55.604000,lottie,2019-08-29 15:20:09.498000,2021-05-12 19:52:48.141315,0 days 00:15:07.462685000,
8.42167422232036E+017,,Homework Help Voice,academic-help-2,2021-05-12 22:32:40.174000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42167431484539E+017,hello someone help with this,Homework Help Voice,academic-help-2,2021-05-12 22:32:42.380000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42167434957161E+017,please,Homework Help Voice,academic-help-2,2021-05-12 22:32:43.208000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42167449289753E+017,the equation,Homework Help Voice,academic-help-2,2021-05-12 22:32:46.625000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42167456948027E+017,what would it be,Homework Help Voice,academic-help-2,2021-05-12 22:32:48.451000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168315383251E+017,we only need 1 variable,Homework Help Voice,academic-help-2,2021-05-12 22:36:13.118000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168320391381E+017,lets say x,Homework Help Voice,academic-help-2,2021-05-12 22:36:14.312000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168373755511E+017,x will be the miles per gallon,Homework Help Voice,academic-help-2,2021-05-12 22:36:27.035000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168404298301E+017,right,Homework Help Voice,academic-help-2,2021-05-12 22:36:34.317000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168405457109E+017,?,Homework Help Voice,academic-help-2,2021-05-12 22:36:34.593000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168544514277E+017,yea we need to solve,Homework Help Voice,academic-help-2,2021-05-12 22:37:07.747000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168547529982E+017,for X,Homework Help Voice,academic-help-2,2021-05-12 22:37:08.466000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168654379614E+017,yea,Homework Help Voice,academic-help-2,2021-05-12 22:37:33.941000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168674864988E+017,yes,Homework Help Voice,academic-help-2,2021-05-12 22:37:38.825000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168932215161E+017,why,Homework Help Voice,academic-help-2,2021-05-12 22:38:40.182000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42168965458297E+017,thats the only variable we need tho,Homework Help Voice,academic-help-2,2021-05-12 22:38:48.108000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169021591978E+017,but it already told u,Homework Help Voice,academic-help-2,2021-05-12 22:39:01.491000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169373413081E+017,yea,Homework Help Voice,academic-help-2,2021-05-12 22:40:25.372000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169417558262E+017,800/a + 600 / 2a = 100,Homework Help Voice,academic-help-2,2021-05-12 22:40:35.897000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169535549276E+017,xD,Homework Help Voice,academic-help-2,2021-05-12 22:41:04.028000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169878744138E+017,you put 600/2 a,Homework Help Voice,academic-help-2,2021-05-12 22:42:25.852000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169888659341E+017,instead of 600 /2a,Homework Help Voice,academic-help-2,2021-05-12 22:42:28.216000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42169898574676E+017,ye,Homework Help Voice,academic-help-2,2021-05-12 22:42:30.580000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42170164237959E+017,600 / 2*11,Homework Help Voice,academic-help-2,2021-05-12 22:43:33.919000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.4217018097297E+017,27.27,Homework Help Voice,academic-help-2,2021-05-12 22:43:37.909000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42170189658194E+017,miles per gallon,Homework Help Voice,academic-help-2,2021-05-12 22:43:39.980000,Shine.avi,2019-06-17 01:00:58.049000,,,
8.42183480992727E+017,"Please help find the lateral area, total area, and volume for these",Homework Help Voice,academic-help-2,2021-05-12 23:36:28.881000,Dokkan,2020-09-18 19:32:28.983000,2021-05-12 23:33:11.153110,0 days 00:03:17.727890000,
8.42183568272654E+017,I've been looking everywhere for help but no luck,Homework Help Voice,academic-help-2,2021-05-12 23:36:49.690000,Dokkan,2020-09-18 19:32:28.983000,2021-05-12 23:33:11.153110,0 days 00:03:38.536890000,
8.42183770672071E+017,pls help,Homework Help Voice,academic-help-2,2021-05-12 23:37:37.946000,Dokkan,2020-09-18 19:32:28.983000,2021-05-12 23:33:11.153110,0 days 00:04:26.792890000,
8.4219504524211E+017,Can anyone help @Mathematics - Algebra,Homework Help Voice,academic-help-2,2021-05-13 00:22:26.013000,lejla,2021-03-14 21:18:02.388000,,,
8.42195872204456E+017,Can anyone help?,Homework Help Voice,academic-help-2,2021-05-13 00:25:43.176000,lejla,2021-03-14 21:18:02.388000,,,
8.42196451018539E+017,So would it be class 4?,Homework Help Voice,academic-help-2,2021-05-13 00:28:01.176000,lejla,2021-03-14 21:18:02.388000,,,
8.42196514029175E+017,I cant tell but it the line looks slightly farther than the rest,Homework Help Voice,academic-help-2,2021-05-13 00:28:16.199000,lejla,2021-03-14 21:18:02.388000,,,
8.42197011335086E+017,It seems like class 3 has the highest Q1,Homework Help Voice,academic-help-2,2021-05-13 00:30:14.766000,lejla,2021-03-14 21:18:02.388000,,,
8.42197074358829E+017,Ahh wait so i’m right?*,Homework Help Voice,academic-help-2,2021-05-13 00:30:29.792000,lejla,2021-03-14 21:18:02.388000,,,
8.42197229195362E+017,Class 3,Homework Help Voice,academic-help-2,2021-05-13 00:31:06.708000,lejla,2021-03-14 21:18:02.388000,,,
8.42197362726142E+017,Ohh ok thank you!,Homework Help Voice,academic-help-2,2021-05-13 00:31:38.544000,lejla,2021-03-14 21:18:02.388000,,,
8.4222364923383E+017,I would like some assist with this problem,Homework Help Voice,academic-help-2,2021-05-13 02:16:05.736000,( _ _)zzzZZZ,2018-01-18 01:56:45.897000,,,
8.42238951058047E+017,,Homework Help Voice,academic-help-2,2021-05-13 03:16:53.975000,cppenglishpokemon connoisseur,2020-08-14 11:43:56.272000,2021-05-18 06:08:36.326589,-6 days +21:08:17.648411000,
8.42284948534461E+017,"hello can someone explain to me why 'How many positive integers less than 100 are divisible by exactly one of the integers 2,5,7?' equals 49 instead of 65",Homework Help Voice,academic-help-3,2021-05-13 06:19:40.628000,6D69636B6C65,2021-01-13 08:33:50.564000,2021-05-13 06:09:59.255971,0 days 00:09:41.372029000,
8.42285829635572E+017,ohhh shit yeah,Homework Help Voice,academic-help-3,2021-05-13 06:23:10.699000,6D69636B6C65,2021-01-13 08:33:50.564000,2021-05-13 06:09:59.255971,0 days 00:13:11.443029000,
8.42286062600192E+017,"so fix to my equation would just be 
```((98/2)+(95/5)+(98/7))-(9+7+2)+1
to ((98/2)+(95/5)+(98/7))-2(9+7+2)+3*1```",Homework Help Voice,academic-help-3,2021-05-13 06:24:06.242000,6D69636B6C65,2021-01-13 08:33:50.564000,2021-05-13 06:09:59.255971,0 days 00:14:06.986029000,
8.42286066413339E+017,ez,Homework Help Voice,academic-help-3,2021-05-13 06:24:07.151000,6D69636B6C65,2021-01-13 08:33:50.564000,2021-05-13 06:09:59.255971,0 days 00:14:07.895029000,
8.42286243676422E+017,Thanks @Jan Agro,Homework Help Voice,academic-help-3,2021-05-13 06:24:49.414000,6D69636B6C65,2021-01-13 08:33:50.564000,2021-05-13 06:09:59.255971,0 days 00:14:50.158029000,
8.42294827319296E+017,can we call and i share my screen?,Homework Help Voice,academic-help-3,2021-05-13 06:58:55.914000,Femboy ™,2017-09-04 05:18:04.893000,2021-05-13 06:57:20.310123,0 days 00:01:35.603877000,
8.42295071168397E+017,oh,Homework Help Voice,academic-help-3,2021-05-13 06:59:54.052000,Femboy ™,2017-09-04 05:18:04.893000,2021-05-13 06:57:20.310123,0 days 00:02:33.741877000,
8.42295410810945E+017,i dont even know where to start her,Homework Help Voice,academic-help-3,2021-05-13 07:01:15.029000,Femboy ™,2017-09-04 05:18:04.893000,2021-05-13 06:57:20.310123,0 days 00:03:54.718877000,
8.42295417357468E+017,e,Homework Help Voice,academic-help-3,2021-05-13 07:01:16.590000,Femboy ™,2017-09-04 05:18:04.893000,2021-05-13 06:57:20.310123,0 days 00:03:56.279877000,
8.42411355247215E+017,so i have a research homework about Australian Nuclear science and technology organasation,Homework Help Voice,academic-help-2,2021-05-13 14:41:58.337000,teo1,2018-07-12 10:30:46.381000,,,
8.42411386369212E+017,i almost finished it,Homework Help Voice,academic-help-2,2021-05-13 14:42:05.757000,teo1,2018-07-12 10:30:46.381000,,,
